to_extension,from_operator,to_number,from_country,call_duration,to_country,from_number,call_charge,to_operator,call_date,cdr_id
,Telenor,+382585220585242,Montenegro,0.565523219144779,Montenegro,+382992556146208,0.138492314858258,Telenor,2015-01-17T23:47:55,77210
,Airtel,+93660766539718,Afghanistan,1.5028200407206,Afghanistan,+93280044871989,1.95225505240155,Etisalat,2016-10-28T13:08:59,77224
,Veon,+992564301358099,Tajikistan,2.25074913457048,Tajikistan,+992370760640126,3.09583618213001,MegaFon,2015-03-23T08:39:32,77234
,Deutsche Telekom,+355393537732613,Albania,0.19286506899491,Albania,+3556766661253,1.77591038995318,Deutsche Telekom,2015-06-12T09:11:40,77235
,Airtel,+93619935175021,Afghanistan,0.906695302377391,Afghanistan,+93140727063061,1.16860725577187,Airtel,2016-08-08T10:35:02,77236
x2345879,Telia Company,+375974016035816,Belarus,0.237006894378632,Belarus,+375806108039042,0.734932306353562,MTS,2015-04-01T10:52:37,77243
,Telefónica,+502665592432469,Guatemala,2.8645117050161,Guatemala,+502805837145987,0.644849528215356,Telefónica,2015-06-11T04:23:15,77244
,Veon,+39346030952256,Italy,0.0492255665791907,Italy,+3927460160526,1.27621507019203,Telefónica,2016-05-20T16:59:02,77245
,Telefónica,+507161327774588,Panama,0.807861697152404,Panama,+507362366630018,0.315388793221399,Telefónica,2016-01-03T01:05:46,77252
,MTN Group,+267771260693611,Botswana,0.802563443480377,Botswana,+267741113438640,3.28085962078448,Orange,2015-09-03T04:39:36,77270
,Telefónica,nan,United Kingdom,0.570596560900174,United Kingdom,+44521372926807,0.631379677306455,Vodafone,2016-07-01T07:40:49,77283
,Telefónica,+49221700200761,Germany,0.0584840938416232,Germany,+49754559806034,0.699072459249381,Vodafone,2016-05-12T01:01:17,77289
,Telenor,+38294232717151,Montenegro,0.402894055861795,Montenegro,+382783525327654,0.485957308315659,Deutsche Telekom,2016-01-11T17:17:25,77300
,América Móvil,+506103899030045,Costa Rica,0.452322400209438,Costa Rica,+506423089198028,0.763875053792666,América Móvil,2016-08-12T06:24:46,77306
,Telenor,+46861364265628,Sweden,2.50322787137936,Sweden,+46656933609322,0.587755152869574,CK Hutchison,2016-10-22T16:13:04,77308
x6186894,Airtel,+224648926983707,Guinea,1.43704569927011,Guinea,+224171052947609,0.351676793790368,Airtel,2016-11-18T12:42:37,77334
,América Móvil,+43696684075472,Austria,1.2662474700306,Austria,+43381676717477,0.193293733684405,América Móvil,2016-01-22T09:10:27,77345
x2160212,Orange,+3370879314319,France,0.428033603296781,France,+33240053993071,1.11784575477726,Orange,2015-03-22T19:45:25,77353
,China Mobile,+852279898777843,Hong Kong,0.272146553029858,Hong Kong,+852920658864987,1.12732934209745,China Mobile,2016-05-18T23:07:15,77357
,Vodafone,+31682443604211,Netherlands,0.242139301706255,Netherlands,+31466494736353,0.440001676587176,Vodafone,2015-08-27T11:21:25,77366
x3965650,Telenor,+95431097989899,Myanmar,2.26745639176746,Myanmar,+95190886132240,0.416242745968247,Telenor,2015-04-03T11:11:02,77400
,Etisalat,+236431906611942,Central African Republic,1.11930612198954,Central African Republic,+23657386849163,0.534487587981153,Etisalat,2015-01-25T18:43:12,77425
,Airtel,+232753731757786,Sierra Leone,0.771500210938604,Sierra Leone,+232416415342107,1.52423997232435,Airtel,2016-09-11T08:32:42,77458
,Telefónica,+503769514312106,El Salvador,1.50409073537087,El Salvador,+503160077867507,2.39014169928301,Telefónica,2016-05-22T09:22:38,77472
,Telefónica,+39343614154715,Italy,0.0135196193138603,Italy,+39108997950770,1.28622535861021,Vodafone,2016-05-07T19:13:00,77478
,Vodafone,+64646978167056,New Zealand,1.6287403690753,New Zealand,+64431962982606,0.571152345682561,Vodafone,2015-11-07T00:52:07,77490
x5229098,Veon,+995196540864971,Georgia,0.137572028770535,Georgia,+995422719918896,0.557801653064189,Veon,2015-05-22T00:30:35,77505
,Vodafone,+351676532312463,Portugal,0.136805929372415,Portugal,+351630376246922,0.988782582747085,Vodafone,2016-11-28T12:57:10,77515
,Orange,+373356596071727,Moldova,0.185060175358438,Moldova,+373425263006704,0.462433031060139,Orange,2015-04-05T10:13:47,77525
x6908653,Vodafone,+353749824941299,Ireland,0.0809547784417048,Ireland,+353213783207712,1.00286178048832,Vodafone,2016-10-29T19:04:59,77529
,Orange,+678401940527962,Vanuatu,0.421043529712734,Vanuatu,+678923928211197,1.20623166736033,Orange,2015-01-09T23:34:49,77554
,Vodafone,+353466643018987,Ireland,0.857556348302733,Ireland,+353281913050850,0.433197867642334,CK Hutchison,2015-01-06T23:57:58,77557
,Airtel,+260234533487240,Zambia,0.701332126959707,Zambia,+260429327691546,0.515682496764365,MTN Group,2016-04-12T02:37:32,77560
,Orange,+32711990830760,Belgium,1.13933424728532,Belgium,+32162384858273,0.785971508911645,Orange,2016-03-09T13:36:18,77564
x6075676,Telefónica,+49856984715116,Germany,0.237642810391845,Germany,+49273732482151,1.6938919177481,Deutsche Telekom,2016-01-29T16:07:14,77569
,Veon,+996742338069616,Kyrgyzstan,0.110772780447896,Kyrgyzstan,+996594827278502,0.526881976064073,Veon,2016-02-14T23:34:12,77579
,Telefónica,+34753115037354,Spain,0.224421297515834,Spain,+34396944355650,0.817281605113778,Telefónica,2016-05-18T03:44:50,77589
,Airtel,+267635667705765,Botswana,0.300136857726073,Botswana,+267466527516007,1.17421195873782,Orange,2016-11-27T19:53:58,77608
x3709212,América Móvil,+503110103975285,El Salvador,0.650454809596369,El Salvador,+503658359748741,0.500423004036479,América Móvil,2016-03-10T03:46:47,77617
,Veon,+213884417845023,Algeria,1.40568278926069,Algeria,+213742919396348,0.390461957609462,Ooredoo,2016-09-17T09:07:23,77628
,Airtel,+226801872750171,Burkina Faso,1.27496074382739,Burkina Faso,+22661210001070,0.39389404634712,Airtel,2015-02-18T15:30:06,77631
,Etisalat,+225907691130781,Ivory Coast,0.398295587826556,Ivory Coast,+225565132474115,0.303226855100367,Etisalat,2016-07-18T17:01:48,77638
x769661,América Móvil,+595827875835321,Paraguay,2.5167129380834,Paraguay,+595930431718746,2.44060100442731,América Móvil,2016-03-16T13:44:25,77650
,Deutsche Telekom,+43669634702200,Austria,0.266265338946728,Austria,+43429035744102,3.75856146881997,CK Hutchison,2015-04-19T15:41:53,77661
,Orange,+352879886028970,Luxembourg,0.115323771154065,Luxembourg,+3528860078646,0.351079495234449,Orange,2016-10-29T05:04:14,77662
,Airtel,+224566418709604,Guinea,0.173892210983651,Guinea,+224493785862029,0.201109720783493,Orange,2015-07-26T11:17:46,77663
,Telefónica,+505432206633601,Nicaragua,1.99474818227935,Nicaragua,+505726022086246,0.777501279993565,Telefónica,2016-05-21T03:06:05,77681
x4177656,Verizon Wireless,+13137422359,United States,1.78210046380158,United States,+19353400644,0.915448802840765,Verizon Wireless,2015-02-10T18:14:37,77684
,Etisalat,+228408383176148,Togo,0.13148832841225,Togo,+228727734199243,0.901128456507212,Etisalat,2016-07-15T05:29:07,77689
,Vodafone,+64618088352160,New Zealand,1.52776890376104,New Zealand,+64304319114188,0.252214731543807,Vodafone,2015-02-27T17:39:27,77696
,Deutsche Telekom,+385645165738715,Croatia,5.08003169946574,Croatia,+385658056593137,0.106910233045248,Deutsche Telekom,2015-05-14T15:17:20,77698
,China Mobile,+852131061193058,Hong Kong,0.639260102041131,Hong Kong,+852786251431022,1.36120363052408,China Mobile,2016-04-03T10:52:11,77700
,América Móvil,+43534919954757,Austria,0.969764161983133,Austria,+43167041777002,0.182824462491456,Deutsche Telekom,2015-02-08T02:53:13,77713
x1275124,CK Hutchison,+44410389803164,United Kingdom,0.833926908193155,United Kingdom,+44358345214196,2.12771269547693,Vodafone,2015-09-23T17:07:38,77727
x6215083,Axiata,+977790194050280,Nepal,1.10647813218361,Nepal,+977447259107824,0.874500665026141,Axiata,2015-02-24T07:50:24,77736
,Orange,+240935591039858,Equatorial Guinea,0.508123198383244,Equatorial Guinea,+240574727371694,0.924709373700987,Orange,2016-02-25T09:33:36,77738
,Veon,+995800175678347,Georgia,1.00496971701878,Georgia,+995411615244364,0.350335887549598,Veon,2015-03-26T21:14:09,77749
,Telenor,+46705402483891,Sweden,0.041496338373087,Sweden,+46173217569125,1.25968793343401,Telenor,2016-04-22T18:33:17,77763
x6335556,Vodafone,+44358345214196,United Kingdom,1.06896227815748,United Kingdom,+44858358362903,0.418989924991701,Vodafone,2016-03-03T12:11:23,77769
,Telenor,+45596294228089,Denmark,3.83816084367935,Denmark,+45476853123628,1.05210219074031,Telenor,2015-07-14T05:05:14,77781
,MTS,+375724318049165,Belarus,0.0595860583844603,Belarus,+375987817959170,0.14718450747047,MTS,2016-04-25T22:37:24,77786
x7850932,Vodafone,+49470570995391,Germany,1.12454525359092,Germany,+49800503915208,0.727267461429538,Telefónica,2016-07-14T20:08:11,77788
,Airtel,+224282008862791,Guinea,1.88376633123782,Guinea,+224618761138394,0.531059212981143,Orange,2015-04-20T09:31:00,77797
,Airtel,+242678544466397,Republic of the Congo,0.173813797026643,Republic of the Congo,+242667150863938,1.67251936771899,Airtel,2015-07-29T05:09:11,77799
,Airtel,+23372322758979,Ghana,0.0114632355607224,Ghana,+233656899883214,0.653063229235749,Vodafone,2015-02-23T22:26:19,77812
x281554,Airtel,+232611484412419,Sierra Leone,0.146901103293966,Sierra Leone,+232581345729722,0.237724314407424,Airtel,2015-10-21T16:10:27,77821
,Airtel,+229535247984814,Benin,0.270834307217734,Benin,+229169513946608,0.420221228645389,Airtel,2015-05-27T23:36:13,77827
x3613749,Veon,+76820952423686,Kazakhstan,2.48468742178965,Kazakhstan,+76231429714013,2.28488721505686,Veon,2015-10-09T15:12:34,77831
,Airtel,+256177716437756,Uganda,0.19288422661861,Uganda,+256484170538650,1.06818077089668,MTN Group,2015-11-15T08:57:41,77852
x5201156,Airtel,+25567402316026,Tanzania,1.52563840651621,Tanzania,\+255775688699015\,1.17410802945431,Airtel,2016-02-22T04:14:53,77854
,América Móvil,+503202536591834,El Salvador,0.196360859280389,El Salvador,+503988934306006,3.23731319299105,América Móvil,2015-11-09T22:17:51,77856
x5652008,Vodafone,+351588344461053,Portugal,0.573840913308114,Portugal,+351799714714060,0.857185223242637,Vodafone,2015-10-17T19:08:24,77867
,Airtel,+237999353757515,Cameroon,1.1580794542508,Cameroon,+237760188574607,0.333771651224494,Orange,2016-05-20T18:46:09,77893
,MTN Group,+245919038549509,Guinea-Bissau,0.475806208990815,Guinea-Bissau,+245413527789438,0.330044033798042,Orange,2016-03-19T22:48:53,77906
,Vodafone,+298435351880658,Faroe Islands,0.639090005750021,Faroe Islands,+298798619920537,1.3809151942327,Vodafone,2016-08-01T14:35:06,77912
x1184589,Telefónica,+503472907957862,El Salvador,0.283836144762411,El Salvador,+503873045844537,0.608606006386495,Telefónica,2015-09-25T03:02:37,77923
,MTN Group,+260188748589218,Zambia,0.850499111203829,Zambia,+260309377604000,0.969761677742367,MTN Group,2015-11-07T18:58:53,77934
,América Móvil,+507856660851533,Panama,0.145544277019535,Panama,+507621266675412,1.58005077208593,América Móvil,2015-05-30T18:39:07,77941
,Orange,+236159189584347,Central African Republic,3.14524996037846,Central African Republic,+236253408069594,0.929621678594885,Orange,2016-10-13T12:11:33,77944
,Orange,+33397623269109,France,0.0593039071041324,France,+3337925141265,0.477791478087566,Orange,2016-09-24T02:19:09,77947
x3993507,Airtel,+231932959844780,Liberia,0.727533403908592,Liberia,+231550171662149,1.09808014189585,MTN Group,2016-08-15T00:16:50,77951
,América Móvil,+505852452357777,Nicaragua,5.06007060838132,Nicaragua,+505394200140673,0.626625196636069,América Móvil,2015-06-22T10:58:52,77959
,Vodafone,+34317625440097,Spain,2.43744396006073,Spain,+34494214351230,0.264014488840659,Orange,2015-05-15T12:41:23,77968
,Airtel,nan,Afghanistan,0.58787165342469,Afghanistan,+93872116203233,1.79861185643631,Etisalat,2016-07-15T12:20:15,77980
,Airtel,+229143270887750,Benin,2.51012971493923,Benin,+229685390825977,1.99979982593174,MTN Group,2015-04-06T04:57:33,78000
,Airtel,+23750049772562,Cameroon,2.11496131573466,Cameroon,+237194192449769,0.216637669471396,MTN Group,2015-07-12T06:51:59,78001
,Telefónica,+507969725737188,Panama,0.335794081963905,Panama,+507233819209411,0.71714293166881,América Móvil,2016-08-13T17:51:51,78016
,Orange,+33860781234156,France,0.618328408455983,France,+33127991171942,1.34547766995014,Orange,2015-01-20T19:37:32,78027
,Vodafone,+351463507434573,Portugal,1.27400542940316,Portugal,+351935891520239,0.114141985553067,Vodafone,2015-02-26T02:50:37,78032
,Vodafone,+49760602218101,Germany,0.311999136030547,Germany,+49874791121287,3.06841250208844,Vodafone,2016-04-04T02:35:31,78044
,CK Hutchison,+45385656424396,Denmark,0.273626704792408,Denmark,+45198189377651,0.97017748994549,Telenor,2016-06-06T04:40:13,78053
,Orange,+223643931689661,Mali,0.185636225777502,Mali,+223182260314757,1.55538075934304,Orange,2015-01-24T11:11:10,78060
x1978337,Veon,+998820755014901,Uzbekistan,0.5259637755707,Uzbekistan,+998997086528365,1.57244245855988,Veon,2015-10-28T15:59:27,78063
,Airtel,+260459300076735,Zambia,0.313283683644723,Zambia,+260895941146183,1.68690331725516,Airtel,2015-03-08T21:59:10,78076
,Airtel,+24245491455236,Republic of the Congo,0.290274997706754,Republic of the Congo,+242617560499049,1.40049316855111,MTN Group,2015-02-10T09:19:11,78078
,Airtel,+267167816054159,Botswana,1.59649141278514,Botswana,+267168905027535,0.855589569697403,Airtel,2015-09-06T04:39:16,78091
,MTN Group,+229883633917893,Benin,0.677921185118373,Benin,+229330246600005,6.68366168456162,MTN Group,2016-04-29T02:28:03,78103
,Orange,+236781716159436,Central African Republic,0.281273518350418,Central African Republic,+236595192251001,1.06999603868725,Orange,2016-10-06T21:48:09,78106
,Orange,+225608507000207,Ivory Coast,0.277532505001874,Ivory Coast,+225623719553905,1.67413369375492,Etisalat,2016-02-24T21:26:39,78128
,Orange,+256864126574862,Uganda,0.203565971763302,Uganda,+256878018139740,2.46983113699101,Orange,2015-03-28T10:36:45,78132
,Airtel,+242393471473731,Republic of the Congo,1.51491856007916,Republic of the Congo,+242176027254314,0.222044859465237,Airtel,2015-03-03T12:21:31,78138
,Vodafone,+3478666896046,Spain,0.620743483494239,Spain,+34820761288217,0.861764731039988,Telefónica,2016-03-11T21:16:31,78143
,Deutsche Telekom,+49988367373438,Germany,1.06834671196706,Germany,+49901670629023,0.40140242328132,Deutsche Telekom,2015-08-20T11:51:54,78146
,Orange,+237841235853878,Cameroon,0.762588190652024,Cameroon,+237410126765231,1.30239128151576,Airtel,2015-03-25T14:13:55,78158
,Airtel,+229955232945876,Benin,2.64185876852802,Benin,+229837850457302,1.13042417855309,Airtel,2015-10-29T09:55:16,78160
x3348603,Veon,+213739652032849,Algeria,0.589386949621102,Algeria,+213921212895158,2.28088991936145,Ooredoo,2015-01-03T00:51:58,78180
,MegaFon,+992830019679843,Tajikistan,0.181784977933183,Tajikistan,+992789663058531,0.748441064492804,Veon,2016-02-14T16:34:29,78182
,Vodafone,+353768641743851,Ireland,0.148247185303724,Ireland,+353775554031443,1.56373414108911,Vodafone,2016-07-29T02:37:18,78191
,Vodafone,+354256923025838,Iceland,0.319009696323404,Iceland,+354705842258373,0.302010887586144,Vodafone,2016-04-27T05:23:51,78193
,Airtel,+261743146029826,Madagascar,0.742104391185816,Madagascar,+261143410433672,1.09787425238408,Airtel,2015-08-16T08:14:48,78196
,Airtel,+226328129867435,Burkina Faso,1.34004084958364,Burkina Faso,+22634694010923,1.44346124927566,Airtel,2016-04-23T12:18:35,78212
,Veon,+995764456462209,Georgia,1.19588051903634,Georgia,+995290411466194,0.409361282475243,Telia Company,2016-07-05T09:09:05,78220
,China Mobile,+852364311527723,Hong Kong,0.200524807109171,Hong Kong,+852685262996701,0.399079764681425,China Mobile,2015-08-08T22:50:50,78222
,Airtel,nan,Afghanistan,2.68579505287361,Afghanistan,+93370371370170,0.565108159855614,MTN Group,2016-08-24T05:35:10,78228
,Orange,+236796289378880,Central African Republic,0.799723013823831,Central African Republic,+236796289378880,0.36989212071907,Orange,2015-11-28T22:14:27,78229
,Orange,+225463630801676,Ivory Coast,2.35004738484298,Ivory Coast,+225246533515396,0.255367023127096,Orange,2015-10-13T10:46:37,78248
,MTN Group,+237144061234880,Cameroon,1.81144040295966,Cameroon,+237637625180893,0.814799816440612,Orange,2015-07-26T11:44:02,78252
,Orange,+373356945607117,Moldova,0.672602973247045,Moldova,+373583776077871,0.129165798262281,Telia Company,2015-09-25T09:33:59,78281
,Vodafone,+30692872875039,Greece,1.90223177670202,Greece,+30885803419059,0.708956060750554,Deutsche Telekom,2015-10-04T23:48:54,78322
x2389374,,+992721113013974,Tajikistan,0.50752624878501,Tajikistan,,0.515428614256326,MegaFon,2016-09-12T01:23:59,78329
,Orange,+373402771139129,Moldova,0.777532895452189,Moldova,+373609416694217,0.300932175590441,Orange,2015-01-28T08:27:57,78333
x6619681,Veon,+374260566777993,Armenia,0.452614255206527,Armenia,+374860122175299,0.264589220326631,Veon,2015-10-04T20:51:02,78335
,Airtel,+22939758715097,Benin,2.50497320493825,Benin,+229598237206530,0.765253026004452,Airtel,2015-01-29T06:48:48,78336
x2344831,Vodafone,+30517177332256,Greece,2.84415948119035,Greece,+30492704039365,2.47241869019595,Deutsche Telekom,2015-04-28T11:02:43,78368
x9137296,Veon,+998328344455784,Uzbekistan,0.479323766104431,Uzbekistan,+998139660545780,1.44869623206583,Veon,2015-05-01T14:49:58,78381
x8333482,Airtel,+245557854622473,Guinea-Bissau,0.554670651187143,Guinea-Bissau,+245622157046248,1.39004986403421,MTN Group,2015-07-19T13:49:36,78382
,Vodafone,+44512794113225,United Kingdom,0.844050076246914,United Kingdom,+44738243818727,0.521274837099127,Telefónica,2015-07-21T01:17:22,78387
,CK Hutchison,+353401038576613,Ireland,0.815162344580754,Ireland,+353699697010540,0.233305890241401,Vodafone,2016-11-01T14:55:45,78392
x6104742,Veon,+374296650650713,Armenia,1.51564876080956,Armenia,+374519352863972,2.48874791204458,Veon,2015-02-24T01:49:17,78408
,Veon,+39214623304621,Italy,0.158266140393854,Italy,+39793482725938,3.50385942323984,Telefónica,2016-01-20T15:33:28,78414
,Airtel,+267266688143130,Botswana,1.57150399459198,Botswana,+267427770924905,0.589496182155652,Airtel,2015-09-18T05:08:53,78418
,América Móvil,+504808613787648,Honduras,1.88016266120484,Honduras,+504171667496297,0.336864654418371,América Móvil,2015-04-26T18:26:36,78434
,Telenor,+95941381439629,Myanmar,0.0551224159966533,Myanmar,+95972721091003,1.52504686019375,Telenor,2015-08-26T17:24:02,78444
x6474241,AT&T Mobility,+14831760228,United States,0.117968153495624,United States,nan,0.187085745251855,Verizon Wireless,2015-06-03T22:14:34,78453
,Vodafone,+64309696390020,New Zealand,1.00964410099615,New Zealand,+64382388977191,0.434070638529049,Vodafone,2015-03-14T07:20:55,78456
,Telia Company,+995199018965164,Georgia,0.780549573242007,Georgia,+995392227490280,2.39484448325009,Veon,2015-05-18T22:25:04,78468
,MTN Group,+224107948533056,Guinea,0.78982599550346,Guinea,+224572456554428,3.37876947709266,Airtel,2015-04-09T18:25:26,78488
,Etisalat,+229782999474315,Benin,0.804945591878978,Benin,+229654416177550,1.59471241344753,MTN Group,2015-06-16T00:54:04,78495
